,NAME,WEBSITE_LINK,AVG_DEBT,AVG_MONTHLY_REPAY,FINANCIAL_AID_CALC,SCHOOL_MEDIAN_EARNINGS,NATIONAL_4_YEAR_MEDIAN,EARNINGS_VS_HS_GRAD,WHITE_POP,BLACK_POP,HISPANIC_POP,ASIAN_POP,INDIGENOUS_POP,HAWAIIAN/PACIFIC_ISLANDER_POP,MULTIRACIAL_POP,UNKNOWN_RACE_POP,INTERNATIONAL_POP,COST_AFTER_AID_0_30,COST_AFTER_AID_30_48,COST_AFTER_AID_48_75,COST_AFTER_AID_75_110,COST_AFTER_AID_110,MONTHLY_REPAY_PERCENTAGE
5995,Arizona State University-Polytechnic,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
5996,Arizona State University-Downtown Phoenix,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
5997,Arizona State University - Tucson,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
5998,Arizona State University - Lake Havasu,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
5999,Arizona State University - The Gila Valley,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6000,Arizona State University - Yuma,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6001,Arizona State University - Pinal,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6002,Arizona State University - Cochise,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6003,Arizona State University - Yavapai,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6004,Arizona State University - Pima,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6005,Arizona State University - Washington D.C.,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6006,Arizona State University - Northeastern Arizona,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6007,Arizona State University - Mesa City Center,www.asu.edu/,19500,206.732453175666,,62668.0,,0.7914,,,,,,,,,,,,,,,0.039586223241654304
6008,Arkansas College of Barbering and Hair Design,www.acbhd.edu/,16500,174.927460379409,,16209.0,,0.2332,,,,,,,,,,,,,,,0.1295039499384853
6009,Harding School of Theology,hst.edu/,26500,280.944103033597,,52876.0,,0.7317,,,,,,,,,,,,,,,0.0637591579620842
6010,Career Academy of Hair Design-Siloam Springs,www.beautynwa.com/,6365,67.4795930493905,,21567.0,,0.2926,,,,,,,,,,,,,,,0.03754602478753123
6011,Career Academy of Hair Design-Rogers,www.beautynwa.com/,6365,67.4795930493905,,21567.0,,0.2926,,,,,,,,,,,,,,,0.03754602478753123
6012,Career Academy of Hair Design-Fayetteville,www.beautynwa.com/,6365,67.4795930493905,,21567.0,,0.2926,,,,,,,,,,,,,,,0.03754602478753123
6013,Career Academy of Hair Design - Fort Smith,www.beautynwa.com/,6365,67.4795930493905,,21567.0,,0.2926,,,,,,,,,,,,,,,0.03754602478753123
6014,University of Arkansas Community College at Hope - Texarkana,www.uaht.edu/,PS,PS,,34162.0,,0.5009,,,,,,,,,,,,,,,
6015,Alliant International University-Fresno,https://www.alliant.edu/,12878,136.528232410063,,66666.0,,0.7299,,,,,,,,,,,,,,,0.024575327587087213
6016,Alliant International University-Los Angeles,https://www.alliant.edu/,12878,136.528232410063,,66666.0,,0.7299,,,,,,,,,,,,,,,0.024575327587087213
6017,Alliant International University-San Francisco Bay Area,https://www.alliant.edu/,12878,136.528232410063,,66666.0,,0.7299,,,,,,,,,,,,,,,0.024575327587087213
6018,Alliant International University-Irvine,https://www.alliant.edu/,12878,136.528232410063,,66666.0,,0.7299,,,,,,,,,,,,,,,0.024575327587087213
6019,Alliant International University-Sacramento,https://www.alliant.edu/,12878,136.528232410063,,66666.0,,0.7299,,,,,,,,,,,,,,,0.024575327587087213
6020,San Jose Campus,www.fivebranches.edu/,PS,PS,,,,,,,,,,,,,,,,,,,
6021,Golden Gate University-Seattle,https://ggu.edu/,29875,316.724719929386,,87434.0,,0.8655,,,,,,,,,,,,,,,0.043469321306958755
6022,Golden Gate University-Silicon Valley,www.ggu.edu/,29875,316.724719929386,,87434.0,,0.8655,,,,,,,,,,,,,,,0.043469321306958755
6023,Humphreys College-Modesto,www.humphreys.edu/,35500,376.359081422366,,39248.0,,0.6483,,,,,,,,,,,,,,,0.1150710603615061
6024,TONI&GUY Hairdressing Academy - Costa Mesa,www.toniguy.edu/,13572,143.885787410263,,22101.0,,0.3835,,,,,,,,,,,,,,,0.07812449431804697
6025,IDEA at ATEP,https://atep.ivc.edu/,6500,68.910817725222,,49156.0,,0.5857,,,,,,,,,,,,,,,0.016822561085170967
6026,Life Pacific University-Virginia,https://virginia.lifepacific.edu/,22395,237.424271224053,,43299.0,,0.5915,,,,,,,,,,,,,,,0.06580039388181334
6027,MiraCosta College - San Elijo Campus,https://miracosta.edu/,9000,95.414978388769,,43845.0,,0.6139,,,,,,,,,,,,,,,0.02611426025009073
6028,Mount Saint Mary's University - Doheny Campus,www.msmu.edu/,25949,275.102586023351,,72379.0,,0.7972,,,,,,,,,,,,,,,0.045610343224971504
6029,San Diego State University-Imperial Valley Campus,imperialvalley.sdsu.edu/,15000,159.024963981281,,64909.0,,0.7648,,,,,,,,,,,,,,,0.029399614348940395
6030,San Joaquin General Hospital School of Radiation Technology,www.deltacollege.edu/,7500,79.5124819906408,,43212.0,,0.5585,,,,,,,,,,,,,,,0.022080667034335127
6031,Jesuit School of Theology of Santa Clara University,www.scu.edu/jst,19162,203.149090653954,,109183.0,,0.8997,,,,,,,,,,,,,,,0.022327551796959676
6032,Thomas Aquinas College - New England,https://thomasaquinas.edu/,18000,190.829956777538,,55619.0,,0.6506,,,,,,,,,,,,,,,0.041172251952218776
6033,Victor Valley Community College - Aviation Technology,www.vvc.edu/academic/aviation-tech/,PS,PS,,36119.0,,0.501,,,,,,,,,,,,,,,
6034,Wright Institute (The) -,wi.edu/,PS,PS,,,,,,,,,,,,,,,,,,,
6035,Colorado Technical University-Denver South,www.coloradotech.edu/Denver,29832,316.268848365973,,37180.0,,0.5063,,,,,,,,,,,,,,,0.10207708930585464
6036,Denver Seminary - Washington DC,www.denverseminary.edu/dc/,PS,PS,,,,,,,,,,,,,,,,,,,
6037,Otero College - La Junta High School,https://www.otero.edu/,10250,108.667058720542,,39018.0,,0.5672,,,,,,,,,,,,,,,0.03342059317869968
6038,Goodwin University - Bridgeport Campus,,33500,355.155752891529,,43596.0,,0.6333,,,,,,,,,,,,,,,0.09775825843422212
6039,Three Rivers Community College - York Correctional Institution,https://www.threerivers.edu/,10500,111.317474786897,,37792.0,,0.5668,,,,,,,,,,,,,,,0.035346361596178134
6040,Porter and Chester Institute of Enfield,www.porterchester.edu/,12000,127.219971185025,,41588.0,,0.6141,,,,,,,,,,,,,,,0.036708657646924596
6041,Porter and Chester Institute of Waterbury,www.porterchester.edu/,12000,127.219971185025,,41588.0,,0.6141,,,,,,,,,,,,,,,0.036708657646924596
6042,Porter and Chester Institute of Worcester,www.porterchester.edu/,12000,127.219971185025,,41588.0,,0.6141,,,,,,,,,,,,,,,0.036708657646924596
6043,Porter and Chester Institute - New London,porterchester.edu/,12000,127.219971185025,,41588.0,,0.6141,,,,,,,,,,,,,,,0.036708657646924596
6044,Porter and Chester Institute - Brockton,https://www.porterchester.edu/,12000,127.219971185025,,41588.0,,0.6141,,,,,,,,,,,,,,,0.036708657646924596
6045,Porter and Chester Institute - Chicopee,https://www.porterchester.edu/,12000,127.219971185025,,41588.0,,0.6141,,,,,,,,,,,,,,,0.036708657646924596
6046,Delaware Technical Community College-Owens,https://www.dtcc.edu/our-campuses/georgetown,10500,111.317474786897,,41448.0,,0.6,,,,,,,,,,,,,,,0.03222856826488043
6047,Delaware Technical Community College-Stanton/Wilmington,https://www.dtcc.edu/our-campuses/wilmington,10500,111.317474786897,,41448.0,,0.6,,,,,,,,,,,,,,,0.03222856826488043
6048,Barry University Law School,www.barry.edu/law/,26997,286.21313017351,,55966.0,,0.7183,,,,,,,,,,,,,,,0.06136864457138477
6049,Keiser University-Melbourne,www.keiseruniversity.edu/melbourne/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6050,Keiser University-Tallahassee,www.keiseruniversity.edu/tallahassee/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6051,Keiser University-Daytona,www.keiseruniversity.edu/daytona-beach/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6052,Keiser University-Lakeland,www.keiseruniversity.edu/lakeland/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6053,Keiser University- Miami,www.keiseruniversity.edu/miami/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6054,Keiser University-Orlando,www.keiseruniversity.edu/orlando/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6055,Keiser University-Sarasota,www.keiseruniversity.edu/sarasota/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6056,Keiser University-Jacksonville,www.keiseruniversity.edu/jacksonville/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6057,Keiser University-Tampa,www.keiseruniversity.edu/tampa/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6058,Keiser University-Pembroke Pines,www.keiseruniversity.edu/pembroke-pines/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6059,Keiser University-Port St Lucie,www.keiseruniversity.edu/port-st-lucie/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6060,Keiser University-West Palm Beach,www.keiseruniversity.edu/west-palm-beach/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6061,Keiser University-Ft Myers,www.keiseruniversity.edu/fort-myers/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6062,Keiser University -  Clearwater,www.keiseruniversity.edu/clearwater/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6063,Keiser University - New Port Richey,www.keiseruniversity.edu/new-port-richey/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6064,Keiser University - Residential (Flagship),www.keiseruniversity.edu/residential/,26125,276.968478934065,,39696.0,,0.634,,,,,,,,,,,,,,,0.08372686787607769
6065,Maynard A. Traviss Technical College - Central Florida Aerospace Academy,www.traviss.edu/,PS,PS,,39813.0,,0.5987,,,,,,,,,,,,,,,
6066,Miami Lakes Educational Center and Technical College -,,PS,PS,,37543.0,,0.5093,,,,,,,,,,,,,,,
6067,Rasmussen University-Central Pasco,https://www.rasmussen.edu/,20899,221.564181482987,,39080.0,,0.6784,,,,,,,,,,,,,,,0.06803403730286192
6068,Rasmussen University-Fort Myers,https://www.rasmussen.edu/,20899,221.564181482987,,39080.0,,0.6784,,,,,,,,,,,,,,,0.06803403730286192
6069,Rasmussen University-Tampa/Brandon,https://www.rasmussen.edu/,20899,221.564181482987,,39080.0,,0.6784,,,,,,,,,,,,,,,0.06803403730286192
6070,Rasmussen University-North Orlando,https://www.rasmussen.edu/,20899,221.564181482987,,39080.0,,0.6784,,,,,,,,,,,,,,,0.06803403730286192
6071,East Georgia State College - Statesboro,https://www.ega.edu/search/index.html?q=East+Georgia+State+College+Statesboro,11750,124.56955511867,,37174.0,,0.5072,,,,,,,,,,,,,,,0.04021183250185721
6072,East Georgia State College - Augusta,https://www.ega.edu/admissions/visit/virtual-tour/egsc-augusta.html,11750,124.56955511867,,37174.0,,0.5072,,,,,,,,,,,,,,,0.04021183250185721
6073,Moody Theological Seminary and Graduate School--Michigan,https://www.moody.edu/grad/michigan/,18149,192.409604753085,,45399.0,,0.673,,,,,,,,,,,,,,,0.050858284478447105
6074,Moody Bible Institute - Spokane,https://www.moody.edu/undergrad/aviation/,18149,192.409604753085,,45399.0,,0.673,,,,,,,,,,,,,,,0.050858284478447105
6075,Triton College - Intl Union of Operating Engr Local 399 Trning Fac.,www.triton.edu/,9413,99.793465730387,,41728.0,,0.5825,,,,,,,,,,,,,,,0.028698274270625098
6076,PJ's College of Cosmetology- Brownsburg,https://www.gotopjs.com/,8289,87.8771950960562,,22402.0,,0.301,,,,,,,,,,,,,,,0.047072865867006264
6077,PJ's College of Cosmetology- Jeffersonville,https://www.gotopjs.com/,8289,87.8771950960562,,22402.0,,0.301,,,,,,,,,,,,,,,0.047072865867006264
6078,Ivy Tech Community College-South Bend/Elkhart,www.ivytech.edu/locations/south-bend/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6079,Ivy Tech Community College-Columbus,www.ivytech.edu/locations/columbus/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6080,Ivy Tech Community College-Muncie,www.ivytech.edu/locations/muncie/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6081,Ivy Tech Community College-Kokomo,www.ivytech.edu/locations/kokomo/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6082,Ivy Tech Community College-Lafayette,www.ivytech.edu/locations/lafayette/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6083,Ivy Tech Community College-Fort Wayne,www.ivytech.edu/locations/fort-wayne/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6084,Ivy Tech Community College-Sellersburg,www.ivytech.edu/locations/sellersburg,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6085,Ivy Tech Community College-Evansville,www.ivytech.edu/locations/evansville/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6086,Ivy Tech Community College-Terre Haute,www.ivytech.edu/locations/terre-haute/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6087,Ivy Tech Community College-Richmond,www.ivytech.edu/locations/richmond/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6088,Ivy Tech Community College-Lake County,www.ivytech.edu/locations/lake-county/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6089,Ivy Tech Community College-Madison,www.ivytech.edu/locations/madison/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6090,Ivy Tech Community College-Bloomington,ivytech.edu/locations/bloomington/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6091,Ivy Tech Community College-Indianapolis,www.ivytech.edu/locations/indianapolis/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6092,Ivy Tech Community College-Marion,www.ivytech.edu/locations/marion/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6093,Ivy Tech Community College-Valparaiso,www.ivytech.edu/locations/valparaiso/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6094,Ivy Tech Community College-Lawrenceburg,https://www.ivytech.edu/locations/lawrenceburg/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6095,Ivy Tech Community College-Hamilton County,https://www.ivytech.edu/locations/hamilton-county/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6096,Ivy Tech Community College-Anderson,https://www.ivytech.edu/locations/anderson/,10727,113.724052575147,,37186.0,,0.5479,,,,,,,,,,,,,,,0.036698989697783145
6097,University of Notre Dame -,www.nd.edu/,19000,201.431621042956,,99980.0,,0.9278,,,,,,,,,,,,,,,0.024176629851124943
6098,Graceland University - Independence,www.graceland.edu/,21212,224.882502398063,,47361.0,,0.6916,,,,,,,,,,,,,,,0.056979160676015196
6099,Graceland University - Trenton,https://www.graceland.edu/,21212,224.882502398063,,47361.0,,0.6916,,,,,,,,,,,,,,,0.056979160676015196
6100,Baker University School of Nursing,www.bakeru.edu/,25000,265.041606635469,,63855.0,,0.8216,,,,,,,,,,,,,,,0.049808147829075694
6101,Coffeyville Technical Campus,www.coffeyville.edu/,8103,85.9052855426883,,35246.0,,0.5007,,,,,,,,,,,,,,,0.029247671409869478
6102,Columbus Technical Campus,www.coffeyville.edu/,8103,85.9052855426883,,35246.0,,0.5007,,,,,,,,,,,,,,,0.029247671409869478
6103,Old Town Barber College - KC,www.otbcollege.com/,13000,137.821635450444,,21295.0,,0.3051,,,,,,,,,,,,,,,0.07766422284129271
6104,PJ's College of Cosmetology- Greenfield,www.gotopjs.com/,7917,83.9333759893205,,20392.0,,0.2989,,,,,,,,,,,,,,,0.04939194350097322
6105,PJ's College of Cosmetology- Muncie,www.gotopjs.com/,7917,83.9333759893205,,20392.0,,0.2989,,,,,,,,,,,,,,,0.04939194350097322
6106,PJ's College of Cosmetology- Indianapolis,www.gotopjs.com/,7917,83.9333759893205,,20392.0,,0.2989,,,,,,,,,,,,,,,0.04939194350097322
6107,PJ's College of Cosmetology- Plainfield,www.gotopjs.com/,7917,83.9333759893205,,20392.0,,0.2989,,,,,,,,,,,,,,,0.04939194350097322
6108,PJ's College of Cosmetology- Louisville,https://www.gotopjs.com/,7917,83.9333759893205,,20392.0,,0.2989,,,,,,,,,,,,,,,0.04939194350097322
6109,Southeastern Louisiana University - EBR Parish School System Prof Dev,www.southeastern.edu/,22113,234.434601901205,,46482.0,,0.6238,,,,,,,,,,,,,,,0.06052268023782238
6110,Southeastern Louisiana University - St Amant High School,www.southeastern.edu/,22113,234.434601901205,,46482.0,,0.6238,,,,,,,,,,,,,,,0.06052268023782238
6111,Southeastern Louisiana University - Destrahan High School,www.southeastern.edu/,22113,234.434601901205,,46482.0,,0.6238,,,,,,,,,,,,,,,0.06052268023782238
6112,Southeastern Louisiana University - Albert Cammon Middle School,www.southeastern.edu/,22113,234.434601901205,,46482.0,,0.6238,,,,,,,,,,,,,,,0.06052268023782238
6113,Beal University,https://www.beal.edu/,19500,206.732453175666,,35639.0,,0.6129,,,,,,,,,,,,,,,0.06960883970111371
6114,University of Maine - Machias,https://machias.edu/,25000,265.041606635469,,48653.0,,0.7071,,,,,,,,,,,,,,,0.06537108255658702
6115,Empire Beauty School-Bangor,www.empire.edu/,13000,137.821635450444,,23925.0,,0.3119,,,,,,,,,,,,,,,0.06912683909740139
6116,Hillsdale Beauty College,https://www.hillsdalebeautycollege.com/,9377,99.4118058168319,,17793.0,,,,,,,,,,,,,,,,,0.06704556116461433
6117,Baker College of Cadillac,www.baker.edu/,25000,265.041606635469,,35833.0,,0.5644,,,,,,,,,,,,,,,0.08875894509601842
6118,Baker College of Jackson,www.baker.edu/,25000,265.041606635469,,35833.0,,0.5644,,,,,,,,,,,,,,,0.08875894509601842
6119,Baker College of Muskegon,www.baker.edu/,25000,265.041606635469,,35833.0,,0.5644,,,,,,,,,,,,,,,0.08875894509601842
6120,Calvin University - Handlon Campus,https://calvin.edu/prison-initiative/index.html,23250,246.488694170986,,58375.0,,0.7635,,,,,,,,,,,,,,,0.050670052763200545
6121,Davenport University-Warren Location,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6122,Davenport University-Kalamazoo Location,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6123,Davenport University-Lansing Location,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6124,Davenport University-Midland Location,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6125,Davenport University-Traverse City Location,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6126,Davenport University - Wayne CCCD,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6127,Davenport University - Detroit,www.davenport.edu/,26000,275.643270900888,,45099.0,,0.743,,,,,,,,,,,,,,,0.07334351650392816
6128,Anoka-Ramsey Community College-Cambridge Campus,www.anokaramsey.edu/,13500,143.122467583153,,48342.0,,0.697,,,,,,,,,,,,,,,0.035527483575314135
6129,Central Lakes College-Staples Campus,www.clcmn.edu/,11000,116.618306919606,,42162.0,,0.6592,,,,,,,,,,,,,,,0.033191491936703
6130,M State - Detroit Lakes Campus,www.minnesota.edu/,12000,127.219971185025,,45591.0,,0.6993,,,,,,,,,,,,,,,0.033485548775422785
6131,M State - Moorhead Campus,www.minnesota.edu/,12000,127.219971185025,,45591.0,,0.6993,,,,,,,,,,,,,,,0.033485548775422785
6132,M State - Wadena Campus,www.minnesota.edu/,12000,127.219971185025,,45591.0,,0.6993,,,,,,,,,,,,,,,0.033485548775422785
6133,Minnesota North College - Itasca,minnesotanorth.edu/,12000,127.219971185025,,45570.0,,0.6225,,,,,,,,,,,,,,,0.03350097990389072
6134,Minnesota North College - Mesabi Range Virginia,minnesotanorth.edu/,12000,127.219971185025,,45570.0,,0.6225,,,,,,,,,,,,,,,0.03350097990389072
6135,Minnesota North College - Mesabi Range Eveleth,minnesotanorth.edu/,12000,127.219971185025,,45570.0,,0.6225,,,,,,,,,,,,,,,0.03350097990389072
6136,Minnesota North College - Rainy River,minnesotanorth.edu/,12000,127.219971185025,,45570.0,,0.6225,,,,,,,,,,,,,,,0.03350097990389072
6137,Minnesota North College - Vermilion,minnesotanorth.edu/,12000,127.219971185025,,45570.0,,0.6225,,,,,,,,,,,,,,,0.03350097990389072
6138,South Central College-Faribault,southcentral.edu/,12000,127.219971185025,,45068.0,,0.6989,,,,,,,,,,,,,,,0.033874138062933795
6139,Mayo Clinic College of Medicine and Science - Florida,https://college.mayo.edu/,10500,111.317474786897,,79652.0,,0.9623,,,,,,,,,,,,,,,0.016770573211504596
6140,Mayo Clinic College of Medicine and Science - Arizona,https://college.mayo.edu/,10500,111.317474786897,,79652.0,,0.9623,,,,,,,,,,,,,,,0.016770573211504596
6141,Northland Community and Technical College - East Grand Forks,www.northlandcollege.edu/,12000,127.219971185025,,44425.0,,0.7278,,,,,,,,,,,,,,,0.034364426656619027
6142,Rasmussen University-Bloomington,https://www.rasmussen.edu/,20899,221.564181482987,,39080.0,,0.6784,,,,,,,,,,,,,,,0.06803403730286192
6143,Rasmussen University-Eagan,https://www.rasmussen.edu/,20899,221.564181482987,,39080.0,,0.6784,,,,,,,,,,,,,,,0.06803403730286192
